"namedLocation","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","nlcdClass","eventID","plotType","plotID","subplotID","boutNumber","targetTaxaPresent","taxonID","scientificName","taxonRank","family","nativeStatusCode","identificationQualifier","morphospeciesID","samplingImpractical","samplingImpracticalRemarks","biophysicalCriteria","publicationDate","release","year","totalSampledArea"
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","32_100",1,"Y","SMHE","Smilax herbacea L.","species","Smilacaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","40_100",1,"Y","CAREXSPP","Carex spp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","41_100",1,"Y","COAM","Conopholis americana (L.) Wallr.","species","Orobanchaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","41_100",1,"Y","LITU","Liriodendron tulipifera L.","species","Magnoliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","32_100",1,"Y","HAVI4","Hamamelis virginiana L.","species","Hamamelidaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","31_100",1,"Y","PRSE2","Prunus serotina Ehrh.","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","41_100",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","40_100",1,"Y","AMLA","Amelanchier laevis Wiegand","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","32_100",1,"Y","MEVI","Medeola virginiana L.","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","40_100",1,"Y","VIOLA","Viola sp.","genus","Violaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","32_100",1,"Y","QUAL","Quercus alba L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","41_100",1,"Y","POAC4","Polystichum acrostichoides (Michx.) Schott","species","Dryopteridaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","31_100",1,"Y","QUVE","Quercus velutina Lam.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","40_100",1,"Y","MIVI","Microstegium vimineum (Trin.) A. Camus","species","Poaceae","I",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","40_100",1,"Y","FRPE","Fraxinus pennsylvanica Marshall","species","Oleaceae","N","cf. species",NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","40_100",1,"Y","GAUR2","Galax urceolata (Poir.) Brummitt","species","Diapensiaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","41_100",1,"Y","VIOLASPP","Viola spp.","genus","Violaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_021.basePlot.div","D07","MLBS",37.426366,-80.516305,"WGS84",20.13,911.2,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_021","40_100",1,"Y","ANLA","Anemone lancifolia Pursh","species","Ranunculaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","41_100",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","31_100",1,"Y","AMLA","Amelanchier laevis Wiegand","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","31_100",1,"Y","RUAL","Rubus allegheniensis Porter","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","40_100",1,"Y","PRSE2","Prunus serotina Ehrh.","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","41_100",1,"Y","OCAC","Oclemena acuminata (Michx.) Greene","species","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","40_100",1,"Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","31_100",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","41_100",1,"Y","AMLA","Amelanchier laevis Wiegand","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","41_100",1,"Y","QUAL","Quercus alba L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","41_100",1,"Y","AMMU","Amianthium muscitoxicum (Walter) A. Gray","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","40_100",1,"Y","ACRU","Acer rubrum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","40_100",1,"Y","MAAC","Magnolia acuminata (L.) L.","species","Magnoliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","32_100",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","32_100",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","32_100",1,"Y","AMLA","Amelanchier laevis Wiegand","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","41_100",1,"Y","COAM","Conopholis americana (L.) Wallr.","species","Orobanchaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","32_100",1,"Y","MEVI","Medeola virginiana L.","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","41_100",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","32_100",1,"Y","OCAC","Oclemena acuminata (Michx.) Greene","species","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","32_100",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","40_100",1,"Y","BEAL2","Betula alleghaniensis Britton","species","Betulaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","40_100",1,"Y","OSCI","Osmunda cinnamomea L.","species","Osmundaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","31_100",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","32_100",1,"Y","MAAC","Magnolia acuminata (L.) L.","species","Magnoliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","31_100",1,"Y","HAVI4","Hamamelis virginiana L.","species","Hamamelidaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","31_100",1,"Y","QUAL","Quercus alba L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","40_100",1,"Y","DICHA2","Dichanthelium sp.","genus","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","41_100",1,"Y","ACRU","Acer rubrum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","31_100",1,"Y","OCAC","Oclemena acuminata (Michx.) Greene","species","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","31_100",1,"Y","ACRU","Acer rubrum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_063.basePlot.div","D07","MLBS",37.377486,-80.527932,"WGS84",20.27,1175.7,0.4,"deciduousForest","MLBS.1.2023","tower","MLBS_063","31_100",1,"Y","MAAC","Magnolia acuminata (L.) L.","species","Magnoliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","31_100",1,"Y","VAST","Vaccinium stamineum L.","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","31_100",1,"Y","SOER","Solidago erecta Pursh","species","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","32_100",1,"Y","QUAL","Quercus alba L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","32_100",1,"Y","VIOLASPP","Viola spp.","genus","Violaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","32_100",1,"Y","ACRA7","Actaea racemosa L.","species","Ranunculaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","40_100",1,"Y","BRER2","Brachyelytrum erectum (Schreb. ex Spreng.) P. Beauv.","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","32_100",1,"Y","AMBR2","Amphicarpaea bracteata (L.) Fernald","species","Fabaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","40_100",1,"Y","GATR3","Galium triflorum Michx.","species","Rubiaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","40_100",1,"Y","POSI2","Potentilla simplex Michx.","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","31_100",1,"Y","SMHE","Smilax herbacea L.","species","Smilacaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","41_100",1,"Y","VACO","Vaccinium corymbosum L.","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","40_100",1,"Y","QUAL","Quercus alba L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_013.basePlot.div","D07","MLBS",37.432507,-80.559608,"WGS84",20.22,817.7,0.6,"deciduousForest","MLBS.1.2023","distributed","MLBS_013","31_100",1,"Y","QURU","Quercus rubra L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_013.basePlot.div","D07","MLBS",37.432507,-80.559608,"WGS84",20.22,817.7,0.6,"deciduousForest","MLBS.1.2023","distributed","MLBS_013","40_100",1,"Y","QURU","Quercus rubra L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","40_100",1,"Y","GAPR2","Gaultheria procumbens L.","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_013.basePlot.div","D07","MLBS",37.432507,-80.559608,"WGS84",20.22,817.7,0.6,"deciduousForest","MLBS.1.2023","distributed","MLBS_013","40_100",1,"Y","ACRU","Acer rubrum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","40_100",1,"Y","SOER","Solidago erecta Pursh","species","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","31_100",1,"Y","QUAL","Quercus alba L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","32_100",1,"Y","SYMPH4","Symphyotrichum sp.","genus","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","31_100",1,"Y","SOCU","Solidago curtisii Torr. & A. Gray","species","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","40_100",1,"Y","SMGL","Smilax glauca Walter","species","Smilacaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","32_100",1,"Y","RUHI","Rubus hispidus L.","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","32_100",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_013.basePlot.div","D07","MLBS",37.432507,-80.559608,"WGS84",20.22,817.7,0.6,"deciduousForest","MLBS.1.2023","distributed","MLBS_013","31_100",1,"Y","ACRU","Acer rubrum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_013.basePlot.div","D07","MLBS",37.432507,-80.559608,"WGS84",20.22,817.7,0.6,"deciduousForest","MLBS.1.2023","distributed","MLBS_013","31_100",1,"Y","GAFR2","Gaylussacia frondosa (L.) Torr. & A. Gray ex Torr.","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","40_100",1,"Y","DICHA2","Dichanthelium sp.","genus","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","32_100",1,"Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","41_100",1,"Y","QUAL","Quercus alba L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","41_100",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_013.basePlot.div","D07","MLBS",37.432507,-80.559608,"WGS84",20.22,817.7,0.6,"deciduousForest","MLBS.1.2023","distributed","MLBS_013","40_100",1,"Y","RUHI","Rubus hispidus L.","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","40_100",1,"Y","AMBR2","Amphicarpaea bracteata (L.) Fernald","species","Fabaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","41_100",1,"Y","SYMPH4","Symphyotrichum sp.","genus","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
"MLBS_006.basePlot.div","D07","MLBS",37.426799,-80.564064,"WGS84",20.11,777,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_006","41_100",1,"Y","DENU4","Desmodium nudiflorum (L.) DC.","species","Fabaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",100
